respondent_id,submitted_at,duration_raw,source,source_detail,ip_address,q3_morning_commute_minutes,q4_evening_commute_minutes,q5_route_type,q6_morning_congestion_minutes,q7_evening_congestion_minutes,q8_1_congestion_problem,q8_2_reroute_frequency,q8_3_confidence,q8_4_return_normal,q9_car_nav,q9_phone_nav,q9_social_media,q9_web_announcement,q9_radio_announcement,q9_tv_announcement,q9_word_of_mouth,q9_visual_confirmation,q9_none,q9_other,q10_when_seek_info,q11_1_seek_info,q11_2_disagree_guidance,q11_3_ignore_guidance,q11_4_cancel_trip,q12_1_workzone,q12_2_special_event,q12_3_weather,q12_4_peak,q12_5_incident,q13_delay_threshold_minutes,q14_1_prefer_familiar,q14_2_familiar_enables_detour,q14_3_prefer_highway,q14_4_reliability_important,q14_5_multi_choices,q14_6_no_detour_if_longer,q14_7_lane_closure_impact,q14_8_choose_smooth,q14_9_immediate_detour,q14_1_prefer_familiar_1,q14_1_prefer_familiar_2,q14_1_prefer_familiar_3,q14_1_prefer_familiar_4,q14_1_prefer_familiar_5,q14_1_prefer_familiar_6,q14_1_prefer_familiar_7,q14_1_prefer_familiar_8,q14_1_prefer_familiar_9,q14_2_familiar_enables_detour_1,q15_wait_before_detour_minutes,q16_1_commute_am,q16_2_commute_pm,q16_3_shopping,q16_4_leisure,q16_5_long_trip,q16_6_emergency,q17_gender,q18_age,q19_ethnicity,q20_income,q21_occupation,q22_education,q24_vehicle_nav,q25_home_location,q26_work_location,total_score,duration_seconds,num_info_channels,info_channel_binary
1297,2023-04-23 10:10:40,440秒,样本服务,,171.113.57.54(湖北-武汉),35,30,2,15,10,5,4,5,4,1,1,0,0,1,0,0,0,0,0,3,5,4,4,5,4,5,3,4,5,30,4,2,3,4,4,4,5,4,5,4,5,4,5,4,4,4,5,2,4,20,4,4,2,2,5,5,1,33,1,7,1,5,1,4,4,330,440.0,3,1
1298,2023-04-23 10:10:50,574秒,样本服务,,39.149.38.38(河南-南阳),20,25,2,10,15,4,5,3,4,1,0,1,0,1,0,1,1,0,0,3,4,2,2,4,5,4,2,4,4,15,3,4,3,4,4,5,5,4,4,4,5,5,4,4,5,5,4,2,4,15,4,5,3,4,4,5,2,31,1,3,1,5,1,4,4,283,574.0,5,1
1300,2023-04-23 10:12:01,351秒,样本服务,,120.242.241.106(安徽-安庆),30,34,3,39,49,5,4,3,4,1,1,0,0,0,0,0,1,0,0,5,4,3,2,3,5,4,5,5,5,50,5,3,4,4,3,3,4,5,4,3,3,5,5,4,3,3,4,2,5,25,4,3,3,4,3,4,2,26,1,2,1,4,1,4,4,400,351.0,3,1
1301,2023-04-23 10:12:02,305秒,样本服务,,122.195.209.126(江苏-淮安),12,9,3,16,12,5,4,4,5,1,1,0,0,1,0,0,0,0,0,5,4,2,2,3,3,4,3,5,5,10,5,5,3,4,5,3,4,4,5,4,5,5,4,5,5,2,4,2,5,5,2,2,2,3,4,4,2,30,1,4,1,5,1,4,4,241,305.0,3,1
1302,2023-04-23 10:12:16,351秒,样本服务,,112.224.141.159(山东-未知),40,40,1,15,15,4,5,3,4,1,1,0,0,0,0,0,0,0,0,1,4,3,3,4,5,5,4,4,5,10,4,3,4,4,4,4,3,4,3,5,3,4,3,3,3,3,3,2,4,10,4,4,3,3,4,5,1,28,1,2,1,4,1,1,1,302,351.0,2,1
1303,2023-04-23 10:12:36,332秒,样本服务,,220.191.226.13(浙江-绍兴),40,50,2,5,15,5,4,5,3,0,1,0,0,0,0,1,1,0,0,1,4,2,3,1,4,5,2,4,4,15,5,5,4,5,5,3,4,4,5,5,5,5,5,5,4,5,4,4,3,10,5,5,4,4,5,5,1,41,1,6,1,5,1,4,4,337,332.0,3,1
1304,2023-04-23 10:12:40,523秒,样本服务,,171.43.154.230(湖北-武汉),30,40,2,10,20,5,3,4,5,0,1,1,0,0,0,0,0,0,0,1,4,2,1,2,4,3,2,5,4,25,4,2,5,4,5,5,2,1,4,4,5,4,2,1,2,5,4,1,5,15,4,5,3,4,2,5,1,35,1,6,1,5,1,4,4,309,523.0,2,1
1305,2023-04-23 10:12:41,766秒,样本服务,,223.104.39.89(北京-北京),61,68,2,5,7,4,3,3,4,0,1,0,0,0,0,0,1,0,0,3,3,2,1,3,4,5,4,5,5,13,5,4,3,5,4,5,4,3,4,4,4,5,5,4,3,4,3,2,4,6,4,3,3,4,4,5,1,46,1,3,2,5,2,4,1,352,766.0,2,1
1306,2023-04-23 10:12:46,430秒,样本服务,,39.144.187.151(北京-北京),38,34,2,15,16,5,4,4,5,1,1,0,0,0,0,1,1,0,0,1,4,5,5,5,4,5,5,5,5,5,2,5,4,5,4,3,4,4,4,4,5,5,4,5,5,5,2,1,5,19,5,5,4,5,5,3,2,26,1,2,1,4,1,3,4,319,430.0,4,1
1307,2023-04-23 10:13:10,417秒,样本服务,,220.197.5.207(贵州-贵阳),30,45,2,50,60,4,5,3,4,1,1,0,0,0,0,1,0,0,0,3,3,2,2,3,5,5,3,4,4,29,4,5,3,4,4,3,5,4,5,2,4,4,5,3,3,3,2,2,4,31,3,3,5,4,4,5,2,20,2,7,2,4,1,4,3,407,417.0,3,1
1310,2023-04-23 10:13:57,816秒,样本服务,,112.20.33.184(江苏-扬州),80,82,2,33,41,5,4,5,5,1,1,0,0,0,0,1,1,0,0,3,5,1,1,4,3,4,2,5,5,20,5,5,4,5,5,5,5,3,4,3,4,3,5,5,5,4,4,1,5,20,4,3,3,3,5,5,2,35,1,4,1,5,1,4,4,465,816.0,4,1
1311,2023-04-23 10:14:04,539秒,样本服务,,119.178.9.216(山东-聊城),30,25,2,5,10,5,5,3,4,0,1,0,0,1,0,0,1,0,0,5,5,1,3,3,5,5,5,4,5,15,5,5,5,5,5,5,3,5,5,5,3,5,5,5,5,5,3,2,5,15,5,5,5,3,3,5,1,31,1,2,1,4,1,4,4,298,539.0,3,1
1313,2023-04-23 10:14:45,450秒,样本服务,,113.201.105.187(陕西-西安),33,45,2,10,13,4,2,1,4,0,1,0,0,0,0,0,0,0,0,2,5,2,1,2,4,5,4,2,5,32,4,3,4,5,2,4,5,2,4,3,2,4,5,4,1,2,3,2,4,34,4,2,3,2,4,5,1,32,1,3,1,4,1,2,4,325,450.0,1,1
1314,2023-04-23 10:14:46,812秒,样本服务,,106.115.96.130(河北-邯郸),30,50,2,15,25,3,4,5,4,1,1,1,0,0,0,1,1,0,0,3,4,2,3,2,4,3,4,5,3,25,4,4,5,4,5,3,2,4,3,4,4,3,4,5,5,4,3,3,4,20,2,3,3,4,4,5,2,33,1,2,1,4,1,3,4,340,812.0,5,1
1315,2023-04-23 10:14:55,690秒,样本服务,,223.104.67.156(广东-广州),30,40,2,10,20,5,3,5,5,1,1,0,0,0,0,0,1,0,0,2,4,3,2,5,5,5,3,5,3,30,5,4,3,5,3,3,5,5,3,4,3,4,5,5,5,3,5,1,5,15,3,5,3,2,5,5,1,33,1,3,1,5,1,4,4,332,690.0,3,1
1316,2023-04-23 10:14:59,607秒,样本服务,,125.81.166.178(重庆-重庆),45,30,2,20,10,5,3,5,5,0,1,0,0,0,0,0,1,0,0,5,5,1,1,2,1,3,5,4,5,20,5,5,5,4,5,5,3,1,5,3,4,4,3,2,5,4,5,1,5,20,5,2,1,1,3,5,1,30,1,3,1,5,1,4,4,313,607.0,2,1
1317,2023-04-23 10:15:00,511秒,样本服务,,117.95.156.152(江苏-宿迁),30,25,2,8,5,5,4,3,4,0,1,0,0,1,0,0,1,0,0,1,4,2,2,2,3,4,3,4,3,8,5,2,5,5,3,2,4,5,4,4,4,4,4,5,3,3,2,2,4,8,4,3,2,3,2,4,1,36,1,4,1,5,1,4,4,253,511.0,3,1
1318,2023-04-23 10:15:06,307秒,样本服务,,117.136.54.118(天津-天津),60,60,1,33,36,5,4,2,4,1,1,0,0,0,0,0,1,0,0,5,5,3,2,3,5,5,3,5,5,20,5,4,5,5,5,5,5,3,3,5,5,5,5,4,4,3,4,1,5,24,5,3,2,1,4,5,2,28,1,4,2,5,1,4,4,415,307.0,3,1
1319,2023-04-23 10:15:17,874秒,样本服务,,183.199.235.71(河北-邢台),18,33,2,9,21,4,5,4,5,1,1,0,0,0,0,0,0,0,0,3,4,4,5,2,5,4,4,5,5,21,4,4,3,4,4,3,4,4,4,4,3,4,4,4,4,4,3,4,2,17,4,4,3,4,4,5,1,33,1,2,2,6,1,4,4,304,874.0,2,1
1320,2023-04-23 10:15:19,388秒,样本服务,,39.144.177.194(河南-郑州),20,20,3,27,25,5,4,3,5,1,1,0,0,1,0,0,1,0,0,3,5,4,5,5,5,3,3,5,3,10,2,4,3,4,3,5,3,5,5,5,3,5,4,4,3,3,2,1,5,15,5,4,5,3,5,5,2,28,1,5,2,5,1,4,3,298,388.0,4,1
1321,2023-04-23 10:15:33,389秒,样本服务,,113.111.192.85(广东-广州),60,60,2,10,30,4,4,3,3,1,1,0,0,1,0,0,0,0,0,5,4,1,1,3,3,4,4,5,3,30,4,3,4,5,4,3,3,4,5,3,5,4,3,2,5,4,4,3,4,23,5,4,2,2,2,3,2,29,1,3,1,5,1,4,4,376,389.0,3,1
1322,2023-04-23 10:15:36,358秒,样本服务,,120.232.211.233(广东-广州),23,28,3,13,16,4,4,5,4,1,1,0,0,0,0,0,1,0,0,3,4,3,3,4,5,5,4,4,5,19,5,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,5,2,4,19,4,4,3,3,4,4,2,33,1,4,2,5,1,3,4,307,358.0,3,1
1323,2023-04-23 10:15:36,826秒,样本服务,,39.144.168.21(江西-南昌),40,35,1,10,5,5,5,3,5,1,1,0,0,0,0,0,0,0,0,2,4,3,2,3,5,5,5,4,4,10,4,2,4,5,5,5,4,3,3,4,4,5,5,4,4,4,5,1,5,8,3,3,4,4,3,5,1,34,1,4,1,5,1,4,4,295,826.0,2,1
1325,2023-04-23 10:15:56,569秒,样本服务,,116.181.18.181(河北-廊坊),31,31,2,42,47,4,5,4,2,1,1,0,0,0,0,0,0,0,0,1,5,2,2,2,3,4,4,5,3,32,4,3,2,4,4,4,3,2,2,4,3,4,4,3,4,3,4,2,5,49,4,3,4,2,2,5,2,38,1,3,1,4,1,4,4,401,569.0,2,1
1327,2023-04-23 10:16:19,374秒,样本服务,,111.18.141.142(陕西-西安),35,36,2,51,51,4,5,5,5,1,1,0,0,0,0,0,1,0,0,1,5,2,1,2,3,5,3,3,5,60,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,2,5,30,5,4,3,3,4,5,1,32,1,2,2,4,1,4,4,460,374.0,3,1
1328,2023-04-23 10:16:38,456秒,样本服务,,211.161.245.152(上海-上海),30,68,2,8,20,4,3,4,4,1,1,0,1,0,0,0,1,0,0,5,3,2,3,2,4,5,5,4,4,20,4,4,3,3,4,5,4,3,3,4,3,4,4,5,4,3,3,2,4,20,4,4,3,5,4,5,2,33,1,6,1,5,1,3,4,342,456.0,4,1
1329,2023-04-23 10:17:12,579秒,样本服务,,119.180.99.193(山东-烟台),86,86,1,12,27,5,3,4,3,0,1,0,0,1,0,0,1,0,0,3,5,3,1,3,5,5,5,5,5,8,5,5,3,4,3,5,3,5,4,4,5,5,5,3,4,4,2,2,4,10,5,5,4,4,5,5,2,33,1,2,2,4,1,3,1,419,579.0,3,1
1330,2023-04-23 10:17:13,407秒,样本服务,,118.212.210.210(江西-未知),15,15,3,2,5,4,5,5,4,1,1,0,0,0,0,0,0,0,0,1,4,1,2,1,4,4,5,4,5,10,5,4,4,2,4,4,3,5,3,4,3,4,4,4,2,4,3,2,4,10,3,4,3,4,5,3,1,45,1,4,2,6,1,3,2,242,407.0,2,1
1331,2023-04-23 10:17:40,510秒,样本服务,,223.104.64.131(广东-深圳),28,28,3,12,12,4,5,4,4,1,1,1,0,0,0,1,1,0,0,3,2,2,3,4,4,3,4,4,4,20,4,5,3,4,4,3,4,4,4,4,4,4,4,4,4,4,3,3,4,20,3,3,3,3,4,4,2,31,1,4,1,5,1,2,2,293,510.0,5,1
1332,2023-04-23 10:18:14,852秒,样本服务,,39.84.66.189(山东-临沂),30,40,2,10,15,5,4,3,4,1,1,0,0,0,0,0,0,0,0,2,4,2,1,4,5,4,1,3,5,23,2,5,3,2,4,5,2,4,5,4,5,2,4,5,5,4,4,2,4,25,3,3,2,2,4,5,2,27,1,4,1,5,1,4,4,307,852.0,2,1
1333,2023-04-23 10:18:20,713秒,样本服务,,180.116.184.134(江苏-常州),32,28,2,27,28,4,5,5,4,1,1,1,1,1,0,0,0,0,0,5,4,2,1,4,4,5,4,4,5,24,5,4,4,4,5,4,5,4,4,4,4,5,4,5,4,5,4,2,4,24,4,5,5,4,4,5,2,40,1,1,2,5,1,4,4,363,713.0,5,1
1334,2023-04-23 10:18:30,752秒,样本服务,,120.229.47.238(广东-深圳),50,60,2,20,25,5,4,3,3,0,1,1,0,1,0,0,1,0,0,5,2,3,1,2,5,4,3,3,4,20,4,4,3,4,4,3,4,3,3,2,2,4,4,4,4,3,4,1,4,20,2,3,4,2,1,5,2,32,1,3,1,5,2,4,3,352,752.0,4,1
1336,2023-04-23 10:18:33,497秒,样本服务,,117.136.38.0(北京-北京),35,35,2,15,20,4,4,5,4,1,1,0,0,1,0,1,1,0,0,2,5,1,2,4,4,4,2,4,4,15,3,3,2,5,4,5,4,3,4,3,4,4,4,5,4,3,4,3,3,15,4,4,5,4,4,5,2,36,1,6,1,5,1,4,4,316,497.0,5,1
1337,2023-04-23 10:18:41,620秒,样本服务,,117.141.4.205(广西-南宁),35,40,2,40,45,5,5,4,3,1,0,0,0,0,0,0,1,0,0,5,4,4,3,3,5,5,5,4,5,20,5,5,3,5,5,3,3,5,3,5,3,4,4,4,4,3,3,2,4,10,5,4,3,4,5,5,2,34,1,3,1,5,1,4,4,380,620.0,2,1
1338,2023-04-23 10:19:05,351秒,样本服务,,39.144.137.185(四川-成都),40,30,2,15,20,4,3,5,2,1,1,0,0,0,0,1,1,0,0,5,3,4,2,4,4,2,4,5,3,20,4,5,3,2,3,4,4,2,4,4,3,5,3,2,3,3,4,2,4,30,4,3,5,4,2,4,1,35,1,3,1,4,1,2,4,323,351.0,4,1
1339,2023-04-23 10:19:07,716秒,样本服务,,39.144.228.198(贵州-贵阳),30,20,3,20,10,5,4,5,4,1,1,1,0,1,1,0,1,0,0,5,5,4,5,4,5,4,4,5,5,30,5,4,5,4,5,4,5,4,5,4,5,5,4,3,3,3,4,2,5,15,5,4,2,3,4,5,1,27,1,4,1,4,1,4,4,315,716.0,6,1
1340,2023-04-23 10:19:21,357秒,样本服务,,39.144.42.188(贵州-毕节),37,42,2,12,16,4,5,4,3,1,1,1,0,1,1,1,0,0,0,2,4,3,5,4,4,3,4,5,4,20,4,5,3,4,2,4,5,4,4,4,5,3,4,4,5,5,4,2,4,20,4,3,5,4,3,5,2,29,1,3,2,5,1,3,3,329,357.0,6,1
1341,2023-04-23 10:19:51,889秒,样本服务,,112.97.192.7(广东-东莞),34,18,2,21,13,5,4,2,3,1,1,0,0,0,0,0,1,0,0,1,3,2,1,3,5,3,4,5,5,38,3,3,2,4,3,4,5,4,4,4,4,4,4,2,3,3,2,1,4,28,4,2,3,1,2,5,2,45,1,2,5,2,1,3,4,324,889.0,3,1
1342,2023-04-23 10:19:54,778秒,样本服务,,112.97.244.101(广东-东莞),39,13,2,25,9,5,4,3,3,1,1,0,0,0,0,0,1,0,0,1,2,3,2,3,5,3,4,5,4,30,3,3,3,4,3,4,5,3,5,3,3,5,4,1,3,3,2,1,4,33,4,2,3,1,2,5,2,43,1,3,3,4,1,3,4,319,778.0,3,1
1344,2023-04-23 10:19:56,700秒,样本服务,,117.136.31.36(广东-佛山),33,45,2,33,45,5,3,3,4,1,1,0,0,1,0,0,1,0,0,2,4,2,3,1,3,4,5,3,5,50,5,5,3,4,5,5,5,4,2,3,4,5,5,4,4,5,5,1,5,12,4,3,3,4,5,5,1,33,1,2,1,4,1,3,2,401,700.0,4,1
1343,2023-04-23 10:19:56,422秒,样本服务,,111.61.91.94(河北-承德),37,72,2,22,49,5,4,3,3,0,0,0,0,0,0,0,1,0,0,3,3,2,2,3,4,4,2,3,3,27,5,5,1,4,4,3,3,5,5,4,4,5,3,4,4,4,2,4,1,25,4,4,3,4,5,5,1,39,1,3,1,5,1,4,4,409,422.0,1,1
1345,2023-04-23 10:20:09,401秒,样本服务,,210.21.68.12(广东-广州),35,29,3,21,25,5,3,4,4,1,1,0,0,0,0,0,0,0,0,5,5,3,3,4,4,4,3,4,5,17,4,3,2,4,4,4,4,3,3,4,4,5,4,4,4,4,3,2,4,10,3,3,4,3,4,4,1,36,1,5,2,5,1,4,4,316,401.0,2,1
1346,2023-04-23 10:20:18,611秒,样本服务,,27.18.133.131(湖北-武汉),45,30,2,45,30,5,3,2,3,1,1,0,0,1,0,0,0,0,0,1,4,2,1,2,3,5,5,3,4,30,5,3,3,4,3,5,4,3,1,2,3,4,4,3,3,4,2,1,4,30,3,3,2,3,4,5,2,44,1,4,1,5,1,4,4,379,611.0,3,1
1348,2023-04-23 10:20:33,313秒,样本服务,,122.226.33.150(浙江-金华),47,34,2,12,7,5,3,4,2,1,1,0,0,0,0,0,0,0,0,3,2,3,4,3,4,3,2,5,3,26,2,3,2,3,2,1,4,4,5,3,2,3,4,2,3,2,4,1,4,15,4,3,4,3,4,3,2,27,1,7,2,6,1,4,4,288,313.0,2,1
1349,2023-04-23 10:20:50,747秒,样本服务,,175.2.35.180(湖南-娄底),32,43,2,6,13,4,3,4,2,0,1,1,0,0,0,1,1,0,0,2,4,2,3,2,5,2,2,2,1,20,4,4,3,5,4,5,4,5,3,4,4,5,5,4,4,3,4,2,5,25,3,4,4,3,3,5,1,31,1,6,1,5,1,3,4,307,747.0,4,1
1350,2023-04-23 10:20:53,893秒,样本服务,,202.103.47.220(湖北-十堰),30,15,2,10,5,4,3,3,2,1,1,0,0,0,0,0,0,0,0,3,2,3,2,2,3,4,3,5,4,20,4,5,3,4,3,2,4,2,3,2,3,2,4,4,5,4,2,1,4,20,4,2,3,2,4,5,2,29,1,6,2,5,1,3,4,252,893.0,2,1
1351,2023-04-23 10:20:54,451秒,样本服务,,182.204.21.129(辽宁-沈阳),55,60,3,15,20,4,3,4,5,0,1,0,0,1,0,0,1,0,0,5,4,4,3,2,5,5,3,2,4,25,5,4,3,4,3,5,5,4,3,5,5,5,5,4,5,5,2,1,5,20,2,2,4,4,3,5,2,47,1,3,2,5,2,2,4,390,451.0,3,1
1352,2023-04-23 10:20:55,486秒,样本服务,,112.96.106.243(广东-广州),28,35,2,11,20,5,4,3,4,1,1,0,0,0,0,1,1,0,0,5,5,3,3,4,2,5,3,5,4,7,5,5,4,4,4,2,4,5,5,4,5,1,4,4,4,4,3,4,2,5,4,5,3,3,2,4,2,45,1,7,1,5,1,4,4,297,486.0,4,1
1353,2023-04-23 10:20:57,340秒,样本服务,,222.138.47.187(河南-驻马店),31,37,2,6,13,4,5,4,5,1,1,0,0,0,0,0,0,0,0,3,4,3,4,5,4,5,4,5,4,24,4,4,4,5,5,5,4,4,5,3,4,4,4,4,5,4,4,3,4,7,4,5,5,4,5,4,2,23,1,6,1,4,1,4,4,305,340.0,2,1
1354,2023-04-23 10:21:05,414秒,样本服务,,49.93.17.209(江苏-南京),35,35,3,18,20,5,5,4,1,1,1,0,0,0,0,0,0,0,0,5,5,2,4,1,5,5,3,3,4,20,5,5,3,5,4,5,5,3,5,5,4,5,4,5,5,5,5,1,5,20,3,1,4,2,2,1,1,30,1,4,1,4,1,4,4,324,414.0,2,1
1355,2023-04-23 10:21:15,725秒,样本服务,,27.186.205.248(河北-保定),30,40,2,10,20,5,3,4,5,0,1,0,0,1,0,0,1,0,0,3,5,3,2,2,3,1,5,5,3,15,4,5,4,5,5,5,3,2,4,5,4,3,3,4,5,4,5,1,5,20,4,3,2,2,5,4,2,29,1,4,1,5,1,2,4,308,725.0,3,1
1356,2023-04-23 10:21:29,422秒,样本服务,,218.12.17.183(河北-石家庄),72,56,2,39,16,5,4,5,4,1,1,0,0,0,0,0,1,0,0,3,4,2,2,2,5,4,5,3,5,50,4,5,4,5,5,5,5,3,5,4,5,5,5,5,5,5,5,1,5,40,4,5,5,2,5,5,2,35,1,6,3,4,1,4,4,472,422.0,3,1
1360,2023-04-23 10:22:19,754秒,样本服务,,112.47.142.78(福建-泉州),15,15,3,10,10,4,5,5,5,1,1,0,0,0,0,0,1,0,0,3,3,1,1,1,5,5,5,5,5,10,5,5,3,5,5,3,5,5,3,2,3,4,5,5,5,2,4,1,5,10,3,3,3,5,5,5,2,33,1,6,1,4,1,4,4,254,754.0,3,1
1361,2023-04-23 10:22:26,524秒,样本服务,,112.49.166.176(福建-福州),47,30,2,48,29,4,5,4,5,1,0,0,0,1,0,0,1,0,0,5,4,1,2,1,4,5,3,5,4,11,3,4,5,4,5,5,4,2,4,5,4,1,4,4,5,4,2,1,4,10,5,4,3,4,4,5,1,42,1,5,2,5,1,4,2,361,524.0,3,1
1362,2023-04-23 10:22:30,371秒,样本服务,,117.183.25.228(广西-柳州),50,45,1,15,10,5,5,3,5,1,1,0,0,1,0,0,1,0,0,5,5,4,2,4,5,4,5,4,4,20,4,5,5,4,4,3,4,5,5,4,5,4,5,4,5,4,4,2,5,15,5,4,5,4,5,5,2,33,1,5,1,5,1,4,4,354,371.0,4,1
1364,2023-04-23 10:22:51,382秒,样本服务,,183.198.95.87(河北-石家庄),30,35,2,5,10,5,4,4,4,0,1,0,0,0,0,0,1,0,0,5,5,2,2,2,5,4,2,4,4,7,5,4,2,4,4,4,4,2,3,4,4,4,4,5,4,4,4,2,4,7,4,4,2,2,4,4,2,37,1,5,1,5,1,3,4,271,382.0,2,1
1365,2023-04-23 10:22:52,335秒,样本服务,,36.148.106.106(湖南-永州),25,24,2,31,17,3,4,3,4,1,1,1,1,0,1,1,1,0,0,3,3,4,2,4,4,3,4,5,4,19,4,3,4,5,5,4,3,3,4,5,4,3,4,4,5,5,4,3,4,10,4,5,3,4,5,4,2,26,1,2,2,4,1,3,3,302,335.0,7,1
1366,2023-04-23 10:22:55,393秒,样本服务,,1.58.172.177(黑龙江-哈尔滨),48,39,2,10,8,4,3,4,3,0,1,0,0,1,0,0,1,0,0,2,4,3,2,3,3,4,3,5,4,7,3,5,3,3,5,4,4,4,3,3,3,4,4,3,4,4,3,2,4,2,3,3,4,5,4,5,1,36,1,4,1,5,1,4,4,289,393.0,3,1
1367,2023-04-23 10:23:16,405秒,样本服务,,60.246.239.114(澳门-澳门半岛),31,38,2,18,9,4,5,5,4,1,1,0,0,0,0,1,1,0,0,3,4,4,3,2,4,5,4,5,4,20,5,3,2,4,5,2,4,5,4,4,4,5,5,5,4,4,3,2,5,19,4,5,3,3,4,4,1,27,1,7,1,5,1,4,4,315,405.0,4,1
1368,2023-04-23 10:23:17,382秒,样本服务,,39.144.169.68(江西-宜春),39,41,1,12,25,5,4,4,5,1,1,0,0,0,0,0,0,0,0,5,4,2,2,1,5,5,5,5,5,11,3,5,4,5,5,4,5,5,3,5,4,5,5,5,5,3,2,1,5,11,4,5,3,2,5,5,2,30,1,5,1,5,1,2,4,326,382.0,2,1
1371,2023-04-23 10:24:14,302秒,样本服务,,125.62.3.247(重庆-重庆),38,57,2,22,38,5,4,3,4,1,1,1,1,1,1,1,1,0,0,2,4,2,3,2,4,3,2,5,4,8,2,3,4,5,4,4,5,2,3,4,4,5,4,3,4,5,4,5,3,14,4,3,5,4,2,3,2,35,1,5,1,5,1,4,4,353,302.0,8,1
1372,2023-04-23 10:24:30,350秒,样本服务,,39.144.57.222(辽宁-阜新),30,30,2,7,5,3,4,5,4,1,1,0,0,0,0,0,0,0,0,1,4,3,3,2,5,3,3,3,4,10,4,5,3,4,5,3,4,3,4,3,3,4,4,4,4,4,5,3,4,10,5,3,3,3,3,5,2,20,1,7,6,3,1,4,4,255,350.0,2,1
1373,2023-04-23 10:24:34,673秒,样本服务,,223.104.130.118(湖南-长沙),39,35,2,14,10,5,3,4,4,0,1,0,0,0,0,0,0,0,0,2,5,3,2,2,5,5,3,4,5,20,5,3,5,5,5,3,2,1,4,4,5,3,4,4,5,3,4,3,5,20,3,4,5,4,2,5,1,30,1,5,1,4,1,4,4,316,673.0,1,1
1374,2023-04-23 10:24:36,370秒,样本服务,,60.211.95.95(山东-德州),15,20,2,3,8,4,3,4,5,1,1,0,0,0,0,0,1,0,0,5,5,1,1,3,5,4,2,3,5,15,5,5,3,5,5,3,5,4,2,4,3,5,5,4,5,4,5,2,4,15,1,1,4,3,5,5,2,28,1,4,1,6,1,4,4,248,370.0,3,1
1375,2023-04-23 10:24:40,360秒,样本服务,,1.68.115.88(山西-太原),40,50,2,5,15,5,2,3,4,1,1,0,0,0,0,1,1,0,0,5,5,2,1,3,5,5,4,4,5,20,4,4,5,5,5,3,5,3,3,3,4,5,4,5,4,3,5,1,5,20,4,3,3,2,4,5,2,28,1,6,1,5,1,4,4,325,360.0,4,1
1377,2023-04-23 10:24:57,324秒,样本服务,,183.39.164.123(广东-深圳),21,31,2,30,43,5,4,4,3,1,1,0,0,0,0,0,1,0,0,5,5,3,2,1,5,3,5,4,4,20,4,5,4,5,4,3,4,3,4,4,5,5,4,3,4,4,2,1,4,20,5,4,3,2,3,4,2,33,1,6,1,5,1,4,4,341,324.0,3,1
1378,2023-04-23 10:25:05,1120秒,样本服务,,120.10.18.40(河北-沧州),45,60,2,18,30,5,3,3,4,1,0,0,0,1,0,0,0,0,0,2,3,2,2,2,3,4,5,4,5,12,4,2,4,5,4,4,4,4,5,3,4,3,3,4,5,4,4,1,5,12,4,3,4,5,3,5,2,30,1,5,1,5,1,3,4,350,1120.0,2,1
1379,2023-04-23 10:25:16,354秒,样本服务,,117.189.227.97(贵州-黔西南),30,21,2,10,6,4,3,5,4,1,1,0,0,0,0,0,1,0,0,5,4,3,5,4,5,3,3,4,4,12,5,5,3,4,4,3,4,5,4,3,4,5,5,4,4,5,4,2,4,15,4,3,3,4,5,5,2,25,1,2,1,5,1,4,4,273,354.0,3,1
1381,2023-04-23 10:25:23,323秒,样本服务,,101.84.192.12(上海-上海),60,60,2,15,15,5,4,5,5,1,1,0,0,0,0,0,0,0,0,1,5,2,1,2,5,5,4,4,5,20,3,4,5,5,4,3,5,4,3,3,5,5,4,5,4,3,2,1,5,15,5,4,3,4,4,5,2,30,1,4,1,5,1,4,4,367,323.0,2,1
1382,2023-04-23 10:25:23,658秒,样本服务,,223.104.108.124(河南-开封),30,40,2,10,20,5,4,4,4,1,1,1,0,1,0,0,1,0,0,5,5,3,3,4,5,4,3,4,5,15,4,5,4,5,4,3,5,3,3,4,4,5,4,4,4,3,4,2,4,15,4,4,3,2,4,5,2,34,1,5,1,5,1,3,3,315,658.0,5,1
1383,2023-04-23 10:25:31,426秒,样本服务,,61.170.199.30(上海-上海),54,46,2,26,10,5,4,4,5,1,1,0,0,0,0,0,0,0,0,2,5,1,1,2,5,4,4,5,5,8,4,5,5,4,5,4,5,5,3,4,5,5,4,5,5,4,5,1,4,4,5,4,3,4,4,5,1,39,1,5,1,5,1,4,4,346,426.0,2,1
1384,2023-04-23 10:25:41,307秒,样本服务,,139.205.186.220(四川-绵阳),39,49,2,13,14,5,4,5,4,1,1,0,0,1,0,0,0,0,0,3,5,3,2,4,4,3,4,3,3,24,5,5,4,5,5,3,4,5,5,3,3,4,5,4,4,5,4,3,4,23,3,2,4,3,5,5,2,31,1,3,1,5,1,4,4,346,307.0,3,1
1385,2023-04-23 10:26:14,691秒,样本服务,,122.192.15.62(江苏-苏州),27,28,2,41,47,4,3,4,4,0,1,0,0,1,0,0,0,0,0,3,3,2,1,2,4,5,4,3,4,17,5,5,3,4,4,5,4,3,4,4,5,5,4,4,4,5,3,1,4,15,3,3,4,4,5,5,1,43,1,3,1,5,1,4,2,363,691.0,2,1
